route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,direction_name,non_revenue_trip,bikes_allowed
vilnius_bus_68,449184,A68-01-6-250412-ab-2150,"Grigiškės",0,A68-01-6-250412-2397862,vilnius_bus_68_a-b_67,1,"Lazdynai–Mūrinė Vokė–Lentvaris–Grigiškės",0,0
vilnius_bus_68,449184,A68-02-6-250412-ab-2240,"Grigiškės",0,A68-02-6-250412-2397863,vilnius_bus_68_a-b_67,1,"Lazdynai–Mūrinė Vokė–Lentvaris–Grigiškės",0,0
vilnius_bus_68,449968,A68-02-1-250418-ba-0510,"Lazdynai",1,A68-02-1-250418-2402419,vilnius_bus_68_b-a,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449968,A68-01-1-250418-ba-0540,"Lazdynai",1,A68-01-1-250418-2402418,vilnius_bus_68_b-a,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449968,A68-04-1-250418-ba-0600,"Lazdynai",1,A68-04-1-250418-2402421,vilnius_bus_68_b-a,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449968,A68-03-1-250418-ba-0610,"Lazdynai",1,A68-03-1-250418-2402420,vilnius_bus_68_b-a,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449968,A68-05-1-250418-ba-0630,"Lazdynai",1,A68-05-1-250418-2402422,vilnius_bus_68_b-a,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449968,A68-02-1-250418-ba-0650,"Lazdynai",1,A68-02-1-250418-2402419,vilnius_bus_68_b-a,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449968,A68-01-1-250418-ba-0710,"Lazdynai",1,A68-01-1-250418-2402418,vilnius_bus_68_b-a,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449968,A68-04-1-250418-ba-0740,"Lazdynai",1,A68-04-1-250418-2402421,vilnius_bus_68_b-a,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449968,A68-03-1-250418-ba-0800,"Lazdynai",1,A68-03-1-250418-2402420,vilnius_bus_68_b-a,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449968,A68-05-1-250418-ba-0830,"Lazdynai",1,A68-05-1-250418-2402422,vilnius_bus_68_b-a,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449968,A68-02-1-250418-ba-0930,"Lazdynai",1,A68-02-1-250418-2402419,vilnius_bus_68_b-a,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449968,A68-01-1-250418-ba-0940,"Lazdynai",1,A68-01-1-250418-2402418,vilnius_bus_68_b-a,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449968,A68-04-1-250418-ba-1010,"Lazdynai",1,A68-04-1-250418-2402421,vilnius_bus_68_b-a,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449968,A68-05-1-250418-ba-1050,"Lazdynai",1,A68-05-1-250418-2402422,vilnius_bus_68_b-a,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449968,A68-02-1-250418-ba-1110,"Lazdynai",1,A68-02-1-250418-2402419,vilnius_bus_68_b-a,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449968,A68-01-1-250418-ba-1150,"Lazdynai",1,A68-01-1-250418-2402418,vilnius_bus_68_b-a,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449968,A68-04-1-250418-ba-1200,"Lazdynai",1,A68-04-1-250418-2402421,vilnius_bus_68_b-a,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449968,A68-05-1-250418-ba-1230,"Lazdynai",1,A68-05-1-250418-2402422,vilnius_bus_68_b-a,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449968,A68-02-1-250418-ba-1300,"Lazdynai",1,A68-02-1-250418-2402419,vilnius_bus_68_b-a,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449968,A68-01-1-250418-ba-1330,"Lazdynai",1,A68-01-1-250418-2402418,vilnius_bus_68_b-a,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449968,A68-04-1-250418-ba-1350,"Lazdynai",1,A68-04-1-250418-2402421,vilnius_bus_68_b-a,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449968,A68-05-1-250418-ba-1410,"Lazdynai",1,A68-05-1-250418-2402422,vilnius_bus_68_b-a,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449968,A68-02-1-250418-ba-1440,"Lazdynai",1,A68-02-1-250418-2402419,vilnius_bus_68_b-a,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449968,A68-01-1-250418-ba-1510,"Lazdynai",1,A68-01-1-250418-2402418,vilnius_bus_68_b-a,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449968,A68-04-1-250418-ba-1530,"Lazdynai",1,A68-04-1-250418-2402421,vilnius_bus_68_b-a,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449968,A68-05-1-250418-ba-1600,"Lazdynai",1,A68-05-1-250418-2402422,vilnius_bus_68_b-a,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449968,A68-03-1-250418-ba-1620,"Lazdynai",1,A68-03-1-250418-2402420,vilnius_bus_68_b-a,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449968,A68-02-1-250418-ba-1640,"Lazdynai",1,A68-02-1-250418-2402419,vilnius_bus_68_b-a,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449968,A68-01-1-250418-ba-1710,"Lazdynai",1,A68-01-1-250418-2402418,vilnius_bus_68_b-a,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449968,A68-04-1-250418-ba-1730,"Lazdynai",1,A68-04-1-250418-2402421,vilnius_bus_68_b-a,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449968,A68-05-1-250418-ba-1800,"Lazdynai",1,A68-05-1-250418-2402422,vilnius_bus_68_b-a,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449968,A68-03-1-250418-ba-1830,"Lazdynai",1,A68-03-1-250418-2402420,vilnius_bus_68_b-a,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449968,A68-02-1-250418-ba-1910,"Lazdynai",1,A68-02-1-250418-2402419,vilnius_bus_68_b-a,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449968,A68-01-1-250418-ba-1940,"Lazdynai",1,A68-01-1-250418-2402418,vilnius_bus_68_b-a,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449968,A68-04-1-250418-ba-2010,"Lazdynai",1,A68-04-1-250418-2402421,vilnius_bus_68_b-a,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449968,A68-05-1-250418-ba-2030,"Lazdynai",1,A68-05-1-250418-2402422,vilnius_bus_68_b-a,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449968,A68-02-1-250418-ba-2100,"Lazdynai",1,A68-02-1-250418-2402419,vilnius_bus_68_b-a,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449968,A68-01-1-250418-ba-2130,"Lazdynai",1,A68-01-1-250418-2402418,vilnius_bus_68_b-a,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449968,A68-04-1-250418-ba-2200,"Lazdynai",1,A68-04-1-250418-2402421,vilnius_bus_68_b-a,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449968,A68-05-1-250418-ba-2220,"Lazdynai",1,A68-05-1-250418-2402422,vilnius_bus_68_b-a,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449968,A68-02-1-250418-ba-2250,"Lazdynai",1,A68-02-1-250418-2402419,vilnius_bus_68_b-a,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449968,A68-01-1-250418-ba-2320,"Lazdynai",1,A68-01-1-250418-2402418,vilnius_bus_68_b-a,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449184,A68-01-6-250412-ba-0550,"Lazdynai",1,A68-01-6-250412-2397862,vilnius_bus_68_b-a_67,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449184,A68-02-6-250412-ba-0640,"Lazdynai",1,A68-02-6-250412-2397863,vilnius_bus_68_b-a_67,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449184,A68-01-6-250412-ba-0720,"Lazdynai",1,A68-01-6-250412-2397862,vilnius_bus_68_b-a_67,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449184,A68-02-6-250412-ba-0810,"Lazdynai",1,A68-02-6-250412-2397863,vilnius_bus_68_b-a_67,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449184,A68-01-6-250412-ba-0930,"Lazdynai",1,A68-01-6-250412-2397862,vilnius_bus_68_b-a_67,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449184,A68-02-6-250412-ba-1020,"Lazdynai",1,A68-02-6-250412-2397863,vilnius_bus_68_b-a_67,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449184,A68-01-6-250412-ba-1100,"Lazdynai",1,A68-01-6-250412-2397862,vilnius_bus_68_b-a_67,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449184,A68-02-6-250412-ba-1200,"Lazdynai",1,A68-02-6-250412-2397863,vilnius_bus_68_b-a_67,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449184,A68-01-6-250412-ba-1240,"Lazdynai",1,A68-01-6-250412-2397862,vilnius_bus_68_b-a_67,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449184,A68-02-6-250412-ba-1330,"Lazdynai",1,A68-02-6-250412-2397863,vilnius_bus_68_b-a_67,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449184,A68-01-6-250412-ba-1410,"Lazdynai",1,A68-01-6-250412-2397862,vilnius_bus_68_b-a_67,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449184,A68-02-6-250412-ba-1500,"Lazdynai",1,A68-02-6-250412-2397863,vilnius_bus_68_b-a_67,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449184,A68-01-6-250412-ba-1540,"Lazdynai",1,A68-01-6-250412-2397862,vilnius_bus_68_b-a_67,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449184,A68-02-6-250412-ba-1640,"Lazdynai",1,A68-02-6-250412-2397863,vilnius_bus_68_b-a_67,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449184,A68-01-6-250412-ba-1710,"Lazdynai",1,A68-01-6-250412-2397862,vilnius_bus_68_b-a_67,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449184,A68-02-6-250412-ba-1810,"Lazdynai",1,A68-02-6-250412-2397863,vilnius_bus_68_b-a_67,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449184,A68-01-6-250412-ba-1930,"Lazdynai",1,A68-01-6-250412-2397862,vilnius_bus_68_b-a_67,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449184,A68-02-6-250412-ba-2020,"Lazdynai",1,A68-02-6-250412-2397863,vilnius_bus_68_b-a_67,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449184,A68-01-6-250412-ba-2100,"Lazdynai",1,A68-01-6-250412-2397862,vilnius_bus_68_b-a_67,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449184,A68-02-6-250412-ba-2150,"Lazdynai",1,A68-02-6-250412-2397863,vilnius_bus_68_b-a_67,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449184,A68-01-6-250412-ba-2240,"Lazdynai",1,A68-01-6-250412-2397862,vilnius_bus_68_b-a_67,1,"Grigiškės–Lentvaris–Mūrinė Vokė–Lazdynai",0,0
vilnius_bus_68,449968,A68-03-1-250418-ad-0850,"2-asis troleibusų parkas (Justiniškių g.)",0,A68-03-1-250418-2402420,vilnius_bus_68_a-d,1,"Lazdynai–Laisvės pr.–2-asis troleibusų parkas (Justiniškių g.)",1,0
vilnius_bus_68,449968,A68-03-1-250418-ad-1910,"2-asis troleibusų parkas (Justiniškių g.)",0,A68-03-1-250418-2402420,vilnius_bus_68_a-d,1,"Lazdynai–Laisvės pr.–2-asis troleibusų parkas (Justiniškių g.)",1,0
vilnius_bus_68,449968,A68-02-1-250418-ad-2330,"2-asis troleibusų parkas (Justiniškių g.)",0,A68-02-1-250418-2402419,vilnius_bus_68_a-d,1,"Lazdynai–Laisvės pr.–2-asis troleibusų parkas (Justiniškių g.)",1,0
vilnius_bus_68,449968,A68-01-1-250418-ad-2400,"2-asis troleibusų parkas (Justiniškių g.)",0,A68-01-1-250418-2402418,vilnius_bus_68_a-d,1,"Lazdynai–Laisvės pr.–2-asis troleibusų parkas (Justiniškių g.)",1,0
vilnius_bus_68,449184,A68-01-6-250412-ad-2320,"2-asis troleibusų parkas (Justiniškių g.)",0,A68-01-6-250412-2397862,vilnius_bus_68_a-d_67,1,"Lazdynai–Laisvės pr.–2-asis troleibusų parkas (Justiniškių g.)",1,0
vilnius_bus_68,449968,A68-04-1-250418-bd-2330,"2-asis troleibusų parkas (Justiniškių g.)",1,A68-04-1-250418-2402421,vilnius_bus_68_b-d,1,"Grigiškės–Lazdynai–2-asis troleibusų parkas (Justiniškių g.)",1,0
vilnius_bus_68,449968,A68-05-1-250418-bd-2350,"2-asis troleibusų parkas (Justiniškių g.)",1,A68-05-1-250418-2402422,vilnius_bus_68_b-d,1,"Grigiškės–Lazdynai–2-asis troleibusų parkas (Justiniškių g.)",1,0
vilnius_bus_68,449184,A68-02-6-250412-bd-2310,"2-asis troleibusų parkas (Justiniškių g.)",1,A68-02-6-250412-2397863,vilnius_bus_68_b-d_67,1,"Grigiškės–Lazdynai–2-asis troleibusų parkas (Justiniškių g.)",1,0
vilnius_bus_68,449968,A68-01-1-250418-da-0440,"Lazdynai",0,A68-01-1-250418-2402418,vilnius_bus_68_d-a,1,"2-asis troleibusų parkas (Justiniškių g.)–Laisvės pr.–Lazdynai",1,0
vilnius_bus_68,449968,A68-04-1-250418-da-0500,"Lazdynai",0,A68-04-1-250418-2402421,vilnius_bus_68_d-a,1,"2-asis troleibusų parkas (Justiniškių g.)–Laisvės pr.–Lazdynai",1,0
vilnius_bus_68,449968,A68-05-1-250418-da-0520,"Lazdynai",0,A68-05-1-250418-2402422,vilnius_bus_68_d-a,1,"2-asis troleibusų parkas (Justiniškių g.)–Laisvės pr.–Lazdynai",1,0
vilnius_bus_68,449968,A68-03-1-250418-da-1510,"Lazdynai",0,A68-03-1-250418-2402420,vilnius_bus_68_d-a,1,"2-asis troleibusų parkas (Justiniškių g.)–Laisvės pr.–Lazdynai",1,0
vilnius_bus_68,449184,A68-01-6-250412-da-0450,"Lazdynai",0,A68-01-6-250412-2397862,vilnius_bus_68_d-a_67,1,"2-asis troleibusų parkas (Justiniškių g.)–Laisvės pr.–Lazdynai",1,0
vilnius_bus_68,449184,A68-02-6-250412-da-0540,"Lazdynai",0,A68-02-6-250412-2397863,vilnius_bus_68_d-a_67,1,"2-asis troleibusų parkas (Justiniškių g.)–Laisvės pr.–Lazdynai",1,0
vilnius_bus_68,449968,A68-02-1-250418-db-0440,"Grigiškės",0,A68-02-1-250418-2402419,vilnius_bus_68_d-b,1,"2-asis troleibusų parkas (Justiniškių g.)–Laisvės pr.–Grigiškės",1,0
vilnius_bus_68,449968,A68-03-1-250418-db-0540,"Grigiškės",0,A68-03-1-250418-2402420,vilnius_bus_68_d-b,1,"2-asis troleibusų parkas (Justiniškių g.)–Laisvės pr.–Grigiškės",1,0
vilnius_bus_69,450829,A69-01-1-250425-ab-0530,"Šiltnamių g.",0,A69-01-1-250425-2407714,vilnius_bus_69_a-b,1,"Bajorai–Ateities–Kalvarijų–Kernavės g.–Lazdynai–Šiltnamių g.",0,0
vilnius_bus_69,450829,A69-04-1-250425-ab-0540,"Šiltnamių g.",0,A69-04-1-250425-2407713,vilnius_bus_69_a-b,1,"Bajorai–Ateities–Kalvarijų–Kernavės g.–Lazdynai–Šiltnamių g.",0,0
vilnius_bus_69,450829,A69-03-1-250425-ab-0600,"Šiltnamių g.",0,A69-03-1-250425-2407716,vilnius_bus_69_a-b,1,"Bajorai–Ateities–Kalvarijų–Kernavės g.–Lazdynai–Šiltnamių g.",0,0
vilnius_bus_69,450829,A69-05-1-250425-ab-0620,"Šiltnamių g.",0,A69-05-1-250425-2407717,vilnius_bus_69_a-b,1,"Bajorai–Ateities–Kalvarijų–Kernavės g.–Lazdynai–Šiltnamių g.",0,0
vilnius_bus_69,450829,A69-06-1-250425-ab-0640,"Šiltnamių g.",0,A69-06-1-250425-2407718,vilnius_bus_69_a-b,1,"Bajorai–Ateities–Kalvarijų–Kernavės g.–Lazdynai–Šiltnamių g.",0,0
vilnius_bus_69,450829,A69-07-1-250425-ab-0700,"Šiltnamių g.",0,A69-07-1-250425-2407719,vilnius_bus_69_a-b,1,"Bajorai–Ateities–Kalvarijų–Kernavės g.–Lazdynai–Šiltnamių g.",0,0
vilnius_bus_69,450829,A69-01-1-250425-ab-0740,"Šiltnamių g.",0,A69-01-1-250425-2407714,vilnius_bus_69_a-b,1,"Bajorai–Ateities–Kalvarijų–Kernavės g.–Lazdynai–Šiltnamių g.",0,0
vilnius_bus_69,450829,A69-04-1-250425-ab-0800,"Šiltnamių g.",0,A69-04-1-250425-2407713,vilnius_bus_69_a-b,1,"Bajorai–Ateities–Kalvarijų–Kernavės g.–Lazdynai–Šiltnamių g.",0,0
vilnius_bus_69,450829,A69-03-1-250425-ab-0840,"Šiltnamių g.",0,A69-03-1-250425-2407716,vilnius_bus_69_a-b,1,"Bajorai–Ateities–Kalvarijų–Kernavės g.–Lazdynai–Šiltnamių g.",0,0
vilnius_bus_69,450829,A69-05-1-250425-ab-0900,"Šiltnamių g.",0,A69-05-1-250425-2407717,vilnius_bus_69_a-b,1,"Bajorai–Ateities–Kalvarijų–Kernavės g.–Lazdynai–Šiltnamių g.",0,0
vilnius_bus_69,450829,A69-06-1-250425-ab-0920,"Šiltnamių g.",0,A69-06-1-250425-2407718,vilnius_bus_69_a-b,1,"Bajorai–Ateities–Kalvarijų–Kernavės g.–Lazdynai–Šiltnamių g.",0,0
vilnius_bus_69,450829,A69-07-1-250425-ab-0940,"Šiltnamių g.",0,A69-07-1-250425-2407719,vilnius_bus_69_a-b,1,"Bajorai–Ateities–Kalvarijų–Kernavės g.–Lazdynai–Šiltnamių g.",0,0
vilnius_bus_69,450829,A69-02-1-250425-ab-1010,"Šiltnamių g.",0,A69-02-1-250425-2407715,vilnius_bus_69_a-b,1,"Bajorai–Ateities–Kalvarijų–Kernavės g.–Lazdynai–Šiltnamių g.",0,0
vilnius_bus_69,450829,A69-01-1-250425-ab-1050,"Šiltnamių g.",0,A69-01-1-250425-2407714,vilnius_bus_69_a-b,1,"Bajorai–Ateities–Kalvarijų–Kernavės g.–Lazdynai–Šiltnamių g.",0,0
vilnius_bus_69,450829,A69-04-1-250425-ab-1110,"Šiltnamių g.",0,A69-04-1-250425-2407713,vilnius_bus_69_a-b,1,"Bajorai–Ateities–Kalvarijų–Kernavės g.–Lazdynai–Šiltnamių g.",0,0
vilnius_bus_69,450829,A69-03-1-250425-ab-1140,"Šiltnamių g.",0,A69-03-1-250425-2407716,vilnius_bus_69_a-b,1,"Bajorai–Ateities–Kalvarijų–Kernavės g.–Lazdynai–Šiltnamių g.",0,0
vilnius_bus_69,450829,A69-05-1-250425-ab-1200,"Šiltnamių g.",0,A69-05-1-250425-2407717,vilnius_bus_69_a-b,1,"Bajorai–Ateities–Kalvarijų–Kernavės g.–Lazdynai–Šiltnamių g.",0,0
vilnius_bus_69,450829,A69-06-1-250425-ab-1220,"Šiltnamių g.",0,A69-06-1-250425-2407718,vilnius_bus_69_a-b,1,"Bajorai–Ateities–Kalvarijų–Kernavės g.–Lazdynai–Šiltnamių g.",0,0
vilnius_bus_69,450829,A69-01-1-250425-ab-1310,"Šiltnamių g.",0,A69-01-1-250425-2407714,vilnius_bus_69_a-b,1,"Bajorai–Ateities–Kalvarijų–Kernavės g.–Lazdynai–Šiltnamių g.",0,0
vilnius_bus_69,450829,A69-04-1-250425-ab-1350,"Šiltnamių g.",0,A69-04-1-250425-2407713,vilnius_bus_69_a-b,1,"Bajorai–Ateities–Kalvarijų–Kernavės g.–Lazdynai–Šiltnamių g.",0,0
vilnius_bus_69,450829,A69-03-1-250425-ab-1410,"Šiltnamių g.",0,A69-03-1-250425-2407716,vilnius_bus_69_a-b,1,"Bajorai–Ateities–Kalvarijų–Kernavės g.–Lazdynai–Šiltnamių g.",0,0
vilnius_bus_69,450829,A69-05-1-250425-ab-1440,"Šiltnamių g.",0,A69-05-1-250425-2407717,vilnius_bus_69_a-b,1,"Bajorai–Ateities–Kalvarijų–Kernavės g.–Lazdynai–Šiltnamių g.",0,0
vilnius_bus_69,450829,A69-06-1-250425-ab-1510,"Šiltnamių g.",0,A69-06-1-250425-2407718,vilnius_bus_69_a-b,1,"Bajorai–Ateities–Kalvarijų–Kernavės g.–Lazdynai–Šiltnamių g.",0,0
vilnius_bus_69,450829,A69-01-1-250425-ab-1540,"Šiltnamių g.",0,A69-01-1-250425-2407714,vilnius_bus_69_a-b,1,"Bajorai–Ateities–Kalvarijų–Kernavės g.–Lazdynai–Šiltnamių g.",0,0
vilnius_bus_69,450829,A69-04-1-250425-ab-1620,"Šiltnamių g.",0,A69-04-1-250425-2407713,vilnius_bus_69_a-b,1,"Bajorai–Ateities–Kalvarijų–Kernavės g.–Lazdynai–Šiltnamių g.",0,0
vilnius_bus_69,450829,A69-03-1-250425-ab-1650,"Šiltnamių g.",0,A69-03-1-250425-2407716,vilnius_bus_69_a-b,1,"Bajorai–Ateities–Kalvarijų–Kernavės g.–Lazdynai–Šiltnamių g.",0,0
vilnius_bus_69,450829,A69-05-1-250425-ab-1720,"Šiltnamių g.",0,A69-05-1-250425-2407717,vilnius_bus_69_a-b,1,"Bajorai–Ateities–Kalvarijų–Kernavės g.–Lazdynai–Šiltnamių g.",0,0
vilnius_bus_69,450829,A69-02-1-250425-ab-1730,"Šiltnamių g.",0,A69-02-1-250425-2407715,vilnius_bus_69_a-b,1,"Bajorai–Ateities–Kalvarijų–Kernavės g.–Lazdynai–Šiltnamių g.",0,0
vilnius_bus_69,450829,A69-06-1-250425-ab-1800,"Šiltnamių g.",0,A69-06-1-250425-2407718,vilnius_bus_69_a-b,1,"Bajorai–Ateities–Kalvarijų–Kernavės g.–Lazdynai–Šiltnamių g.",0,0
vilnius_bus_69,450829,A69-07-1-250425-ab-1830,"Šiltnamių g.",0,A69-07-1-250425-2407719,vilnius_bus_69_a-b,1,"Bajorai–Ateities–Kalvarijų–Kernavės g.–Lazdynai–Šiltnamių g.",0,0
vilnius_bus_69,450829,A69-01-1-250425-ab-1900,"Šiltnamių g.",0,A69-01-1-250425-2407714,vilnius_bus_69_a-b,1,"Bajorai–Ateities–Kalvarijų–Kernavės g.–Lazdynai–Šiltnamių g.",0,0
vilnius_bus_69,450829,A69-04-1-250425-ab-1930,"Šiltnamių g.",0,A69-04-1-250425-2407713,vilnius_bus_69_a-b,1,"Bajorai–Ateities–Kalvarijų–Kernavės g.–Lazdynai–Šiltnamių g.",0,0
vilnius_bus_69,450829,A69-03-1-250425-ab-2000,"Šiltnamių g.",0,A69-03-1-250425-2407716,vilnius_bus_69_a-b,1,"Bajorai–Ateities–Kalvarijų–Kernavės g.–Lazdynai–Šiltnamių g.",0,0
vilnius_bus_69,450829,A69-05-1-250425-ab-2040,"Šiltnamių g.",0,A69-05-1-250425-2407717,vilnius_bus_69_a-b,1,"Bajorai–Ateities–Kalvarijų–Kernavės g.–Lazdynai–Šiltnamių g.",0,0
vilnius_bus_69,450829,A69-06-1-250425-ab-2110,"Šiltnamių g.",0,A69-06-1-250425-2407718,vilnius_bus_69_a-b,1,"Bajorai–Ateities–Kalvarijų–Kernavės g.–Lazdynai–Šiltnamių g.",0,0
vilnius_bus_69,450829,A69-01-1-250425-ab-2130,"Šiltnamių g.",0,A69-01-1-250425-2407714,vilnius_bus_69_a-b,1,"Bajorai–Ateities–Kalvarijų–Kernavės g.–Lazdynai–Šiltnamių g.",0,0
vilnius_bus_69,450829,A69-04-1-250425-ab-2140,"Šiltnamių g.",0,A69-04-1-250425-2407713,vilnius_bus_69_a-b,1,"Bajorai–Ateities–Kalvarijų–Kernavės g.–Lazdynai–Šiltnamių g.",0,0
vilnius_bus_69,450829,A69-03-1-250425-ab-2220,"Šiltnamių g.",0,A69-03-1-250425-2407716,vilnius_bus_69_a-b,1,"Bajorai–Ateities–Kalvarijų–Kernavės g.–Lazdynai–Šiltnamių g.",0,0
vilnius_bus_69,447861,A69-01-6-250425-ab-0540,"Šiltnamių g.",0,A69-01-6-250425-2390461,vilnius_bus_69_a-b_67,1,"Bajorai–Ateities–Kalvarijų–Kernavės g.–Lazdynai–Šiltnamių g.",0,0
vilnius_bus_69,447861,A69-02-6-250425-ab-0620,"Šiltnamių g.",0,A69-02-6-250425-2390460,vilnius_bus_69_a-b_67,1,"Bajorai–Ateities–Kalvarijų–Kernavės g.–Lazdynai–Šiltnamių g.",0,0
vilnius_bus_69,447861,A69-04-6-250425-ab-0700,"Šiltnamių g.",0,A69-04-6-250425-2390463,vilnius_bus_69_a-b_67,1,"Bajorai–Ateities–Kalvarijų–Kernavės g.–Lazdynai–Šiltnamių g.",0,0
