stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,stop_url,location_type,parent_station
4988,5164,"Piliakalnio st.","iš centro",54.69991,25.21175,https://www.stops.lt/vilnius/index.html#stop/5164,,
4989,5165,"Piliakalnio st.","link centro",54.69943,25.21248,https://www.stops.lt/vilnius/index.html#stop/5165,,
7947,3622,"Smalinės st.","iš centro",54.70932,25.18742,https://www.stops.lt/vilnius/index.html#stop/3622,,
8069,3629,"Smalinės st.","link centro",54.70855,25.18792,https://www.stops.lt/vilnius/index.html#stop/3629,,
6621,3601,"Senoji Pilaitė","link centro",54.70416,25.19664,https://www.stops.lt/vilnius/index.html#stop/3601,,
6611,3607,"Karaliaučiaus st.","link centro",54.70725,25.17582,https://www.stops.lt/vilnius/index.html#stop/3607,,
6612,3608,"Karaliaučiaus st.","iš centro",54.70740,25.17572,https://www.stops.lt/vilnius/index.html#stop/3608,,
6618,3603,"Papilėnų st.","link centro",54.70685,25.18741,https://www.stops.lt/vilnius/index.html#stop/3603,,
6619,3631,"Papilėnų st.","iš miesto",54.70683,25.18821,https://www.stops.lt/vilnius/index.html#stop/3631,,
6614,3606,"Tolminkiemio st.","iš centro",54.70736,25.18119,https://www.stops.lt/vilnius/index.html#stop/3606,,
6615,3605,"Tolminkiemio st.","link centro",54.70721,25.18009,https://www.stops.lt/vilnius/index.html#stop/3605,,
9561,3635,"Papilėnų st.","link centro",54.70753,25.18781,https://www.stops.lt/vilnius/index.html#stop/3635,,
8370,3632,"Padekaniškės","iš centro",54.71059,25.16035,https://www.stops.lt/vilnius/index.html#stop/3632,,
8371,3633,"Padekaniškės","link centro",54.71045,25.16312,https://www.stops.lt/vilnius/index.html#stop/3633,,
8934,3634,"Pilaitė","link centro",54.70095,25.20542,https://www.stops.lt/vilnius/index.html#stop/3634,,
17121,3638,"Paplūdimio st.","iš centro",54.69888,25.17690,https://www.stops.lt/vilnius/index.html#stop/3638,,
17123,3639,"Paplūdimio st.","į centrą",54.69899,25.17747,https://www.stops.lt/vilnius/index.html#stop/3639,,
17118,3636,"Imanuelio Kanto st.","iš centro",54.70404,25.18815,https://www.stops.lt/vilnius/index.html#stop/3636,,
17120,3637,"Imanuelio Kanto st.","į centrą",54.70491,25.18879,https://www.stops.lt/vilnius/index.html#stop/3637,,
17769,3665,"Smalinės st.","iš centro",54.70995,25.18933,https://www.stops.lt/vilnius/index.html#stop/3665,,
17179,3641,"Taurupės st.","iš centro",54.70126,25.18265,https://www.stops.lt/vilnius/index.html#stop/3641,,
17181,3643,"Taurupės st.","į centrą",54.70119,25.18285,https://www.stops.lt/vilnius/index.html#stop/3643,,
17225,3660,"Varnės st.","iš centro",54.71623,25.17064,https://www.stops.lt/vilnius/index.html#stop/3660,,
17228,3662,"Varnės st.","į centrą",54.71584,25.16911,https://www.stops.lt/vilnius/index.html#stop/3662,,
17221,3658,"Vėluvos st.","iš centro",54.71251,25.16060,https://www.stops.lt/vilnius/index.html#stop/3658,,
17223,3659,"Vėluvos st.","į centrą",54.71283,25.16034,https://www.stops.lt/vilnius/index.html#stop/3659,,
7624,3610,"Platiniškės","galinė st.",54.71351,25.13098,https://www.stops.lt/vilnius/index.html#stop/3610,,
7625,3611,"Šventapilės st.","į centrą",54.70409,25.12483,https://www.stops.lt/vilnius/index.html#stop/3611,,
5948,1514,"Liepkalnis","iš stoties",54.66285,25.29885,https://www.stops.lt/vilnius/index.html#stop/1514,,
6019,1512,"Perlojos st.","iš stoties",54.66423,25.29368,https://www.stops.lt/vilnius/index.html#stop/1512,,
6020,1317,"Perlojos st.","link stoties",54.66464,25.29225,https://www.stops.lt/vilnius/index.html#stop/1317,,
5946,1316,"Liepkalnis","iš stoties",54.66287,25.29995,https://www.stops.lt/vilnius/index.html#stop/1316,,
5947,1315,"Liepkalnis","link stoties",54.66298,25.30015,https://www.stops.lt/vilnius/index.html#stop/1315,,
5998,1314,"Žirnių st.","link stoties",54.65469,25.30307,https://www.stops.lt/vilnius/index.html#stop/1314,,
6673,0418,"Gervėčių st.","iš stoties",54.67460,25.29728,https://www.stops.lt/vilnius/index.html#stop/0418,,
6674,0419,"Gervėčių st.","link stoties",54.67336,25.29882,https://www.stops.lt/vilnius/index.html#stop/0419,,
6675,1307,"Rasų kapinės","iš stoties",54.67002,25.30118,https://www.stops.lt/vilnius/index.html#stop/1307,,
6676,1306,"Rasų kapinės","link stoties",54.67046,25.30109,https://www.stops.lt/vilnius/index.html#stop/1306,,
6678,1309,"Dunojaus st.","iš stoties",54.66644,25.30701,https://www.stops.lt/vilnius/index.html#stop/1309,,
6679,1308,"Dunojaus st.","link stoties",54.66661,25.30673,https://www.stops.lt/vilnius/index.html#stop/1308,,
6682,1312,"Juodasis kelias","link stoties",54.66648,25.32460,https://www.stops.lt/vilnius/index.html#stop/1312,,
6683,1313,"Juodasis kelias","iš stoties",54.66634,25.32542,https://www.stops.lt/vilnius/index.html#stop/1313,,
6680,1310,"Ribiškės","link stoties",54.66687,25.31260,https://www.stops.lt/vilnius/index.html#stop/1310,,
6681,1311,"Ribiškės","iš stoties",54.66684,25.31329,https://www.stops.lt/vilnius/index.html#stop/1311,,
7688,1318,"Balstogės st.","link centro",54.67221,25.30501,https://www.stops.lt/vilnius/index.html#stop/1318,,
7689,1319,"Balstogės st.","link Senamiesčio",54.67137,25.30457,https://www.stops.lt/vilnius/index.html#stop/1319,,
8365,1519,"Liepkalnis","link stoties",54.66277,25.29962,https://www.stops.lt/vilnius/index.html#stop/1519,,
7108,5135,"Beržų st.","link Molėtų pl.",54.80761,25.24898,https://www.stops.lt/vilnius/index.html#stop/5135,,
7344,5192,"Beržų st.","link Bendorių",54.80782,25.24738,https://www.stops.lt/vilnius/index.html#stop/5192,,
7109,5104,"Riešės gimnazija","link Molėtų pl.",54.80852,25.23468,https://www.stops.lt/vilnius/index.html#stop/5104,,
7110,5103,"Riešės gimnazija","link Bendorių",54.80876,25.23330,https://www.stops.lt/vilnius/index.html#stop/5103,,
7106,5101,"Didžioji Riešė","link Molėtų pl.",54.80607,25.25677,https://www.stops.lt/vilnius/index.html#stop/5101,,
7107,5102,"Didžioji Riešė","link Riešės",54.80688,25.25676,https://www.stops.lt/vilnius/index.html#stop/5102,,
7103,5131,"Kaštonų st.","link Molėtų pl.",54.79815,25.26213,https://www.stops.lt/vilnius/index.html#stop/5131,,
7104,5132,"Kaštonų st.","link Riešės",54.79836,25.26211,https://www.stops.lt/vilnius/index.html#stop/5132,,
7097,5125,"Kiparisų st.","link Molėtų pl.",54.78219,25.27196,https://www.stops.lt/vilnius/index.html#stop/5125,,
7098,5126,"Kiparisų st.","link Riešės",54.78325,25.27173,https://www.stops.lt/vilnius/index.html#stop/5126,,
7101,5129,"Lauko st.","link Molėtų pl.",54.79221,25.26597,https://www.stops.lt/vilnius/index.html#stop/5129,,
7102,5130,"Lauko st.","link Riešės",54.79315,25.26582,https://www.stops.lt/vilnius/index.html#stop/5130,,
7099,5127,"Samanų st.","link Molėtų pl.",54.78641,25.26938,https://www.stops.lt/vilnius/index.html#stop/5127,,
7100,5128,"Samanų st.","link Riešės",54.78714,25.26907,https://www.stops.lt/vilnius/index.html#stop/5128,,
4590,5121,"Alyvų st.","link Kalino",54.80490,25.26845,https://www.stops.lt/vilnius/index.html#stop/5121,,
4591,5122,"Alyvų st.","link Riešės",54.80492,25.27128,https://www.stops.lt/vilnius/index.html#stop/5122,,
8324,5202,"Kooperatyvo st.","iš miesto",54.80180,25.25981,https://www.stops.lt/vilnius/index.html#stop/5202,,
8325,5201,"Kooperatyvo st.","link miesto",54.80107,25.26002,https://www.stops.lt/vilnius/index.html#stop/5201,,
8472,5206,"Vanaginės žiedas","visos kryptys",54.78134,25.27287,https://www.stops.lt/vilnius/index.html#stop/5206,,
5975,4322,"Čekėnų st.","iš miesto",54.59265,25.33948,https://www.stops.lt/vilnius/index.html#stop/4322,,
5976,4321,"Čekėnų st.","link miesto",54.59302,25.33798,https://www.stops.lt/vilnius/index.html#stop/4321,,
5973,4324,"Rudaminos paukštynas","iš miesto",54.59464,25.32951,https://www.stops.lt/vilnius/index.html#stop/4324,,
5974,4323,"Rudaminos paukštynas","link miesto",54.59484,25.32915,https://www.stops.lt/vilnius/index.html#stop/4323,,
5981,4318,"Draugystės st.","link miesto",54.59598,25.36412,https://www.stops.lt/vilnius/index.html#stop/4318,,
5982,4317,"Draugystės st.","iš miesto",54.59592,25.36351,https://www.stops.lt/vilnius/index.html#stop/4317,,
17589,4328,"Rudamina","iš miesto",54.59210,25.34908,https://www.stops.lt/vilnius/index.html#stop/4328,,
17594,4334,"Rudamina","į miestą",54.59165,25.34692,https://www.stops.lt/vilnius/index.html#stop/4334,,
6260,2708,"Mechanikų st.","link Eišiškių pl.",54.60968,25.25171,https://www.stops.lt/vilnius/index.html#stop/2708,,
6261,2709,"Mechanikų st.","link Salininkų",54.60970,25.25147,https://www.stops.lt/vilnius/index.html#stop/2709,,
6263,2706,"Salininkų žiedas","link miesto",54.61419,25.25197,https://www.stops.lt/vilnius/index.html#stop/2706,,
6264,2707,"Salininkų žiedas","visos kryptys",54.61403,25.25182,https://www.stops.lt/vilnius/index.html#stop/2707,,
6253,2713,"Jono Stašaičio st.","link miesto",54.60512,25.26033,https://www.stops.lt/vilnius/index.html#stop/2713,,
6254,2712,"Jono Stašaičio st.","link Mechanikų g.",54.60525,25.25838,https://www.stops.lt/vilnius/index.html#stop/2712,,
6972,5137,"Kelmijos sodai","link miesto",54.60789,25.24404,https://www.stops.lt/vilnius/index.html#stop/5137,,
6973,5136,"Kelmijos sodai","iš miesto",54.60828,25.24382,https://www.stops.lt/vilnius/index.html#stop/5136,,
6246,2715,"Pervaža","iš miesto",54.60948,25.27456,https://www.stops.lt/vilnius/index.html#stop/2715,,
6247,4008,"Pervaža","link miesto",54.60923,25.27467,https://www.stops.lt/vilnius/index.html#stop/4008,,
4705,5145,"Raistelių miškas","iš miesto",54.61127,25.23016,https://www.stops.lt/vilnius/index.html#stop/5145,,
4706,5146,"Raistelių miškas","link miesto",54.61112,25.23105,https://www.stops.lt/vilnius/index.html#stop/5146,,
6243,2638,"Sakalaičių st.","iš miesto",54.61186,25.27491,https://www.stops.lt/vilnius/index.html#stop/2638,,
6244,4007,"Sakalaičių st.","link miesto",54.61265,25.27545,https://www.stops.lt/vilnius/index.html#stop/4007,,
6256,2711,"Salininkai","link Eišiškių pl.",54.60566,25.25161,https://www.stops.lt/vilnius/index.html#stop/2711,,
6257,2710,"Salininkai","link Salininkų",54.60565,25.25118,https://www.stops.lt/vilnius/index.html#stop/2710,,
6240,2637,"Salininkų sodai","iš miesto",54.61803,25.28348,https://www.stops.lt/vilnius/index.html#stop/2637,,
6241,4006,"Salininkų sodai","link miesto",54.61823,25.28465,https://www.stops.lt/vilnius/index.html#stop/4006,,
6248,2714,"Vilniaus st.","iš miesto",54.60566,25.26949,https://www.stops.lt/vilnius/index.html#stop/2714,,
6249,2815,"Vilniaus st.","link stoties",54.60611,25.27069,https://www.stops.lt/vilnius/index.html#stop/2815,,
9757,2732,"Avinėlių st.","iš miesto",54.60081,25.27358,https://www.stops.lt/vilnius/index.html#stop/2732,,
9759,2733,"Avinėlių st.","link miesto",54.60091,25.27383,https://www.stops.lt/vilnius/index.html#stop/2733,,
17944,2655,"Pripetės st.","link Rudaminos",54.62936,25.30463,https://www.stops.lt/vilnius/index.html#stop/2655,,
17945,2656,"Pripetės st.","link stoties",54.62968,25.30473,https://www.stops.lt/vilnius/index.html#stop/2656,,
9740,2731,"Salininkai","link miesto",54.60621,25.25050,https://www.stops.lt/vilnius/index.html#stop/2731,,
8329,2646,"Pupinė","iš miesto",54.62137,25.29469,https://www.stops.lt/vilnius/index.html#stop/2646,,
8330,2647,"Pupinė","link miesto",54.62153,25.29581,https://www.stops.lt/vilnius/index.html#stop/2647,,
9003,2719,"Salininkai","iš miesto",54.60589,25.24960,https://www.stops.lt/vilnius/index.html#stop/2719,,
370,2105,"Bajorų sodai","įlaipinimas",54.75762,25.25671,https://www.stops.lt/vilnius/index.html#stop/2105,,
6778,2107,"Akademijos st.","link centro",54.75262,25.27066,https://www.stops.lt/vilnius/index.html#stop/2107,,
6774,2131,"Maumedžių st.","link centro",54.74065,25.26436,https://www.stops.lt/vilnius/index.html#stop/2131,,
6775,2132,"Maumedžių st.","iš centro",54.74108,25.26437,https://www.stops.lt/vilnius/index.html#stop/2132,,
6503,2116,"Žaliųjų Ežerų st.","link centro",54.74855,25.27913,https://www.stops.lt/vilnius/index.html#stop/2116,,
7046,2110,"Jono Kairiūkščio st.","iš centro",54.75718,25.26991,https://www.stops.lt/vilnius/index.html#stop/2110,,
7047,2109,"Jono Kairiūkščio st.","link centro",54.75705,25.27026,https://www.stops.lt/vilnius/index.html#stop/2109,,
1115,2111,"Visoriai","įlaipinimas",54.75781,25.26474,https://www.stops.lt/vilnius/index.html#stop/2111,,
7968,2144,"Akademijos st.","iš centro",54.75352,25.26838,https://www.stops.lt/vilnius/index.html#stop/2144,,
7052,2133,"Chemijos institutas","link centro",54.75385,25.26385,https://www.stops.lt/vilnius/index.html#stop/2133,,
6783,2118,"Molėtų plentas","iš centro",54.75031,25.27754,https://www.stops.lt/vilnius/index.html#stop/2118,,
7980,2143,"Akademijos st.","iš centro",54.75391,25.27025,https://www.stops.lt/vilnius/index.html#stop/2143,,
7094,5107,"Vanaginė","link centro",54.77380,25.27197,https://www.stops.lt/vilnius/index.html#stop/5107,,
7095,5106,"Vanaginė","link Riešės",54.77539,25.27291,https://www.stops.lt/vilnius/index.html#stop/5106,,
7826,2134,"Muzikų st.","iš centro",54.75921,25.28157,https://www.stops.lt/vilnius/index.html#stop/2134,,
7827,2135,"Muzikų st.","link centro",54.75832,25.28103,https://www.stops.lt/vilnius/index.html#stop/2135,,
6526,2121,"Santariškės","link centro",54.75200,25.27979,https://www.stops.lt/vilnius/index.html#stop/2121,,
6532,2122,"Santariškės","iš centro",54.75286,25.28031,https://www.stops.lt/vilnius/index.html#stop/2122,,
7828,2136,"Santariškių žiedas","išlaipinimas",54.76359,25.28252,https://www.stops.lt/vilnius/index.html#stop/2136,,
7830,2137,"Santariškių žiedas","įlaipinimas",54.76370,25.28215,https://www.stops.lt/vilnius/index.html#stop/2137,,
6533,2123,"Vaikų ligoninė","įlaipinimas",54.75633,25.28131,https://www.stops.lt/vilnius/index.html#stop/2123,,
7831,2138,"Vaikų ligoninė","link centro",54.75551,25.28054,https://www.stops.lt/vilnius/index.html#stop/2138,,
6525,2120,"Žaliųjų Ežerų st.","iš centro",54.75062,25.27982,https://www.stops.lt/vilnius/index.html#stop/2120,,
8326,2141,"Akademijos st.","link centro",54.75263,25.27239,https://www.stops.lt/vilnius/index.html#stop/2141,,
18018,2139,"Chemijos institutas","iš miesto",54.75392,25.26381,https://www.stops.lt/vilnius/index.html#stop/2139,,
8327,2117,"Molėtų plentas","link centro",54.74975,25.27810,https://www.stops.lt/vilnius/index.html#stop/2117,,
16649,2136a,"Santariškių žiedas","išlaipinimas",54.76262,25.28220,https://www.stops.lt/vilnius/index.html#stop/2136a,,
8716,2147,"Vaikų ligoninė","iš centro",54.75613,25.28085,https://www.stops.lt/vilnius/index.html#stop/2147,,
10244,2156,"Vaikų ligoninė","išlaipinimas",54.75524,25.28088,https://www.stops.lt/vilnius/index.html#stop/2156,,
16627,2127,"Petro Baublio st.","iš centro",54.75086,25.28497,https://www.stops.lt/vilnius/index.html#stop/2127,,
16628,2125b,"Petro Baublio st.","link centro",54.75052,25.28355,https://www.stops.lt/vilnius/index.html#stop/2125b,,
7278,0441,"Karaliaus Mindaugo tiltas","iš centro",54.68822,25.28900,https://www.stops.lt/vilnius/index.html#stop/0441,,
6714,0416,"Aušros vartai","link stoties",54.67368,25.28949,https://www.stops.lt/vilnius/index.html#stop/0416,,
5892,0432,"Bernardinų sodas","link centro",54.68497,25.29110,https://www.stops.lt/vilnius/index.html#stop/0432,,
5893,0431,"Bernardinų sodas","iš centro",54.68472,25.29025,https://www.stops.lt/vilnius/index.html#stop/0431,,
5355,5153,"Bazilijonų st.","link Aušros vartų g.",54.67408,25.28657,https://www.stops.lt/vilnius/index.html#stop/5153,,
7840,0443,"Gervėčių st.","link Olandų žiedo",54.67390,25.29923,https://www.stops.lt/vilnius/index.html#stop/0443,,
5430,0412,"Gėlių st.","link stoties",54.67424,25.28366,https://www.stops.lt/vilnius/index.html#stop/0412,,
5605,0408,"Trakų st.","link centro",54.68004,25.27628,https://www.stops.lt/vilnius/index.html#stop/0408,,
5941,1302,"Pelesos st.","iš stoties",54.67108,25.29127,https://www.stops.lt/vilnius/index.html#stop/1302,,
5942,1303,"Pelesos st.","link stoties",54.67140,25.29175,https://www.stops.lt/vilnius/index.html#stop/1303,,
5944,1305,"Stadionas","iš stoties",54.66756,25.29710,https://www.stops.lt/vilnius/index.html#stop/1305,,
5945,1304,"Stadionas","link stoties",54.66848,25.29639,https://www.stops.lt/vilnius/index.html#stop/1304,,
407,0429,"Dailės akademija","link centro",54.68212,25.29297,https://www.stops.lt/vilnius/index.html#stop/0429,,
5894,0430,"Dailės akademija","iš centro",54.68401,25.29287,https://www.stops.lt/vilnius/index.html#stop/0430,,
7123,0427,"Užupio st.","iš centro",54.67994,25.29236,https://www.stops.lt/vilnius/index.html#stop/0427,,
7124,0426,"Užupio st.","link centro",54.67991,25.29266,https://www.stops.lt/vilnius/index.html#stop/0426,,
5358,0417,"Aušros vartai","iš stoties",54.67473,25.29278,https://www.stops.lt/vilnius/index.html#stop/0417,,
6574,0436,"Polocko st.","link stoties",54.68270,25.31266,https://www.stops.lt/vilnius/index.html#stop/0436,,
6008,0529,"Panevėžio st.","iš stoties",54.66793,25.28368,https://www.stops.lt/vilnius/index.html#stop/0529,,
6009,1509,"Panevėžio st.","link stoties",54.66814,25.28476,https://www.stops.lt/vilnius/index.html#stop/1509,,
6005,0528,"Pelesos st.","link Dzūkų g.",54.67085,25.28921,https://www.stops.lt/vilnius/index.html#stop/0528,,
6006,1301,"Pelesos st.","iš stoties",54.67091,25.28961,https://www.stops.lt/vilnius/index.html#stop/1301,,
5345,0409,"MO muziejus","link stoties",54.67934,25.27802,https://www.stops.lt/vilnius/index.html#stop/0409,,
5346,0410,"MO muziejus","link centro",54.67902,25.27855,https://www.stops.lt/vilnius/index.html#stop/0410,,
5339,0407,"Reformatų st.","iš centro",54.68117,25.27731,https://www.stops.lt/vilnius/index.html#stop/0407,,
5432,0406,"Reformatų st.","link centro",54.68149,25.27740,https://www.stops.lt/vilnius/index.html#stop/0406,,
6834,0413,"Rūdninkų st.","link centro",54.67454,25.28492,https://www.stops.lt/vilnius/index.html#stop/0413,,
5349,0411,"Vingriai","link stoties",54.67665,25.28086,https://www.stops.lt/vilnius/index.html#stop/0411,,
5902,0434,"Bernardinų kapinės","iš centro",54.68145,25.30538,https://www.stops.lt/vilnius/index.html#stop/0434,,
5904,0435,"Bernardinų st.","iš centro",54.68200,25.31198,https://www.stops.lt/vilnius/index.html#stop/0435,,
5901,0433,"Užupis","iš centro",54.68121,25.30076,https://www.stops.lt/vilnius/index.html#stop/0433,,
5360,0420,"Misionierių st.","iš stoties",54.67660,25.29735,https://www.stops.lt/vilnius/index.html#stop/0420,,
5428,0421,"Misionierių st.","link stoties",54.67662,25.29652,https://www.stops.lt/vilnius/index.html#stop/0421,,
946,0423,"Subačiaus st.","link centro",54.67723,25.30249,https://www.stops.lt/vilnius/index.html#stop/0423,,
5362,0422,"Subačiaus st.","iš centro",54.67701,25.30362,https://www.stops.lt/vilnius/index.html#stop/0422,,
5854,1201,"Zarasų st.","link Markučių",54.67624,25.31040,https://www.stops.lt/vilnius/index.html#stop/1201,,
5855,1202,"Zarasų st.","link centro",54.67658,25.30940,https://www.stops.lt/vilnius/index.html#stop/1202,,
5771,0403,"Kalnų parkas","link centro",54.68938,25.29450,https://www.stops.lt/vilnius/index.html#stop/0403,,
6573,0404,"Kalnų parkas","iš centro",54.68965,25.29581,https://www.stops.lt/vilnius/index.html#stop/0404,,
5768,0401,"Šv. Petro ir Povilo bažnyčia","link centro",54.69301,25.30313,https://www.stops.lt/vilnius/index.html#stop/0401,,
5770,0402,"Šv. Petro ir Povilo bažnyčia","iš centro",54.69275,25.30315,https://www.stops.lt/vilnius/index.html#stop/0402,,
7841,0444,"Gervėčių st.","link stoties",54.67365,25.29757,https://www.stops.lt/vilnius/index.html#stop/0444,,
9313,0446,"Bazilijonų st.","link Rotušės",54.67442,25.28595,https://www.stops.lt/vilnius/index.html#stop/0446,,
15581,0440,"Aušros vartai","link stoties",54.67417,25.28808,https://www.stops.lt/vilnius/index.html#stop/0440,,
9013,0247,"Rotušė","visos kryptys",54.67823,25.28634,https://www.stops.lt/vilnius/index.html#stop/0247,,
8821,0445,"Ramybės st.","iš stoties",54.67203,25.29905,https://www.stops.lt/vilnius/index.html#stop/0445,,
17352,0449a,"Rotušė","į stotį",54.67772,25.28639,https://www.stops.lt/vilnius/index.html#stop/0449a,,
18061,0403a,"Kalnų parkas","link centro",54.69033,25.29709,https://www.stops.lt/vilnius/index.html#stop/0403a,,
9012,0245a,"Vokiečių st.","link Rotušės",54.68057,25.28274,https://www.stops.lt/vilnius/index.html#stop/0245a,,
393,1910,"Buivydiškių st.","link Pašilaičių",54.71394,25.23743,https://www.stops.lt/vilnius/index.html#stop/1910,,
394,1909,"Buivydiškių st.","link Šeškinės",54.71322,25.23789,https://www.stops.lt/vilnius/index.html#stop/1909,,
855,1911,"Rygos st.","link Šeškinės",54.71575,25.23211,https://www.stops.lt/vilnius/index.html#stop/1911,,
5074,1908,"Vaikų kaimas","link Justiniškių",54.70949,25.24035,https://www.stops.lt/vilnius/index.html#stop/1908,,
6933,1924,"Gelvonėlio st.","link centro",54.71443,25.25677,https://www.stops.lt/vilnius/index.html#stop/1924,,
6934,1925,"Gelvonėlio st.","iš centro",54.71505,25.25741,https://www.stops.lt/vilnius/index.html#stop/1925,,
6928,1927,"Gelvonų st.","link centro",54.71764,25.25763,https://www.stops.lt/vilnius/index.html#stop/1927,,
6929,1928,"Gelvonų st.","iš centro",54.71838,25.25767,https://www.stops.lt/vilnius/index.html#stop/1928,,
3512,1930,"Šeškinės kalvos","link Fabijoniškių",54.71157,25.25700,https://www.stops.lt/vilnius/index.html#stop/1930,,
6478,3219,"Čiobiškio st.","link centro",54.71893,25.23200,https://www.stops.lt/vilnius/index.html#stop/3219,,
6479,1913,"Čiobiškio st.","link Pašilaičių",54.71946,25.23292,https://www.stops.lt/vilnius/index.html#stop/1913,,
5067,1912,"Rygos st.","link Pašilaičių",54.71687,25.23153,https://www.stops.lt/vilnius/index.html#stop/1912,,
6477,1802,"Rygos st.","link Lazdynų",54.71560,25.23019,https://www.stops.lt/vilnius/index.html#stop/1802,,
6937,1931,"Šeškinės kalvos","link Ukmergės g.",54.71085,25.25622,https://www.stops.lt/vilnius/index.html#stop/1931,,
7017,1923,"Šeškinės kalvos","link Žirmūnų",54.71109,25.25819,https://www.stops.lt/vilnius/index.html#stop/1923,,
904,1906,"Siesikų st.","link Buivydiškių g.",54.70980,25.24424,https://www.stops.lt/vilnius/index.html#stop/1906,,
905,1905,"Siesikų st.","link Ukmergės g.",54.70985,25.24636,https://www.stops.lt/vilnius/index.html#stop/1905,,
1069,1907,"Vaikų kaimas","link Ukmergės g.",54.70877,25.24118,https://www.stops.lt/vilnius/index.html#stop/1907,,
6940,1926,"Paberžės st.","link Fabijoniškių",54.71616,25.25481,https://www.stops.lt/vilnius/index.html#stop/1926,,
6941,1929,"Paberžės st.","link žiedo",54.71617,25.25358,https://www.stops.lt/vilnius/index.html#stop/1929,,
5209,1918,"Dūkštų st.","iš centro",54.71500,25.24638,https://www.stops.lt/vilnius/index.html#stop/1918,,
7003,1917,"Dūkštų st.","link centro",54.71486,25.24528,https://www.stops.lt/vilnius/index.html#stop/1917,,
733,1920,"Musninkų st.","link centro",54.71665,25.24386,https://www.stops.lt/vilnius/index.html#stop/1920,,
5206,1933,"Musninkų st.","įlaipinimas",54.71690,25.24484,https://www.stops.lt/vilnius/index.html#stop/1933,,
5208,1919,"Musninkų st.","iš centro",54.71662,25.24452,https://www.stops.lt/vilnius/index.html#stop/1919,,
1042,1922,"Ukmergės st.","link Paberžės g.",54.71328,25.25166,https://www.stops.lt/vilnius/index.html#stop/1922,,
5214,1903,"Šeškinė","link centro",54.70963,25.25157,https://www.stops.lt/vilnius/index.html#stop/1903,,
5290,1902,"Šeškinė","iš centro",54.70976,25.25213,https://www.stops.lt/vilnius/index.html#stop/1902,,
986,1921,"Šeškinės poliklinika","iš centro",54.71606,25.24745,https://www.stops.lt/vilnius/index.html#stop/1921,,
5452,1932,"Šeškinės poliklinika","link centro",54.71545,25.24715,https://www.stops.lt/vilnius/index.html#stop/1932,,
1039,1916,"Ukmergės st.","link Perkūnkiemio",54.71245,25.24974,https://www.stops.lt/vilnius/index.html#stop/1916,,
5212,1915,"Ukmergės st.","link centro",54.71194,25.24942,https://www.stops.lt/vilnius/index.html#stop/1915,,
5294,1914,"Ukmergės st.","link Laisvės pr.",54.71201,25.24880,https://www.stops.lt/vilnius/index.html#stop/1914,,
5985,4313,"Skaidiškės","iš miesto",54.60583,25.38387,https://www.stops.lt/vilnius/index.html#stop/4313,,
5986,4314,"Skaidiškės","link miesto",54.60640,25.38357,https://www.stops.lt/vilnius/index.html#stop/4314,,
6137,4316,"Skaidiškės","iš miesto",54.60569,25.38255,https://www.stops.lt/vilnius/index.html#stop/4316,,
5988,4312,"Skaidiškių žiedas","link miesto",54.60943,25.38599,https://www.stops.lt/vilnius/index.html#stop/4312,,
863,4315,"Skaistės st.","link stoties",54.60573,25.39316,https://www.stops.lt/vilnius/index.html#stop/4315,,
6844,0914,"Broniaus Laurinavičiaus skveras","iš centro",54.70419,25.28405,https://www.stops.lt/vilnius/index.html#stop/0914,,
5351,0707,"Giedraičių st.","link centro",54.70734,25.28494,https://www.stops.lt/vilnius/index.html#stop/0707,,
6845,0916,"Giedraičių st.","iš centro",54.70804,25.28550,https://www.stops.lt/vilnius/index.html#stop/0916,,
5481,0709,"Pramogų arena","link centro",54.71448,25.28664,https://www.stops.lt/vilnius/index.html#stop/0709,,
5861,0802,"Pramogų arena","iš centro",54.71626,25.28694,https://www.stops.lt/vilnius/index.html#stop/0802,,
5347,0708,"Tauragnų st.","link centro",54.71169,25.28625,https://www.stops.lt/vilnius/index.html#stop/0708,,
5469,0803,"Tauragnų st.","iš centro",54.71234,25.28672,https://www.stops.lt/vilnius/index.html#stop/0803,,
5467,0705,"Žalgirio st.","link centro",54.70308,25.28353,https://www.stops.lt/vilnius/index.html#stop/0705,,
6788,0915,"Žalgirio st.","link Žaliųjų ežerų",54.70436,25.28434,https://www.stops.lt/vilnius/index.html#stop/0915,,
5498,0706,"Žalgirio st.","link Geležinio Vilko g.",54.70390,25.28302,https://www.stops.lt/vilnius/index.html#stop/0706,,
17313,0712,"Kernavės st.","liš centro",54.70204,25.27568,https://www.stops.lt/vilnius/index.html#stop/0712,,
17315,0713,"Kernavės st.","į centrą",54.70129,25.27491,https://www.stops.lt/vilnius/index.html#stop/0713,,
17317,0715,"Krokuvos st.","",54.69887,25.27435,https://www.stops.lt/vilnius/index.html#stop/0715,,
17323,0717,"Krokuvos st.","",54.69846,25.27328,https://www.stops.lt/vilnius/index.html#stop/0717,,
17495,0718,"Šnipiškės","",54.69947,25.26883,https://www.stops.lt/vilnius/index.html#stop/0718,,
8460,0825,"Ozo žiedas","link Pramogų arenos",54.71465,25.27770,https://www.stops.lt/vilnius/index.html#stop/0825,,
8462,0827,"Ozo žiedas","išlaipinimas",54.71539,25.27730,https://www.stops.lt/vilnius/index.html#stop/0827,,
